SMILES,True
CCCCC(CC)COCC(O)COc1ccc(-c2nc(-c3ccc(C)cc3C)nc(-c3ccc(C)cc3C)n2)c(O)c1,-9.522878745280336
CC1CCCCCCCCCCCCC(=O)C1,-1.3872161432802643
C#CC1(O)CCCCC1,1.9030899869919435
Cc1cc(C(C)(C)C)c(OP2OCC3(CO2)COP(Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,-6.958607314841775
C=C(CC(=O)OCCCC)C(=O)OCCCC,-0.721246399047171
Cc1nc2ccccn2c(=O)c1CCCl,-3.721246399047171
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,3.778151250383644
COC1CC2CC1C1C=CCC21,1.9084850188786493
CC1CNC(=O)O1,0.4313637641589873
CC1=CCC(CCC(C)CO)C1(C)C,0.3010299956639812
CCCCCCC(CCCC)COC(=O)c1ccccc1O,1.146128035678238
CCOC(=O)C1CCCO1,2.307496037913213
CC1=CC[C@@H]2[C@H](C1)C2(C)C,2.549003262025788
C=C(C)C(=O)OCCCCCCCCCCCCOC(=O)C(=C)C,-2.7958800173440754
CC(O)CN(C)CC(C)O,0.380211241711606
CCCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-7.769551078621726
CC(=O)OCC(F)F,3.832508912706236
C[SiH](C)C,3.278753600952829
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,2.322219294733919
CCc1cc(C)cc(CC)c1C(C(N)=O)C(N)=O,-6.481486060122113
CCCC1CCC(C2CCC(c3ccc(OCC)c(F)c3F)CC2)CC1,-2.42021640338319
CC(C)(C#N)CC1=CCC2CC1C2(C)C,0.5314789170422551
C/C(=C\c1ccc(C)cc1)CO,-1.2676062401770316
C=CC(=O)OC1C=CC2C3CCC(C3)C12,0.1461280356782379
Cc1cc(Cl)ccc1OC(C)C(=O)O,-2.785156151952302
CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(O)(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC,-3.769551078621726
O=Cc1ccc(C=O)cc1,-0.3372421683184259
COC(C)CCO,1.5185139398778875
C=C(C)C(=O)OCCOP(=O)([O-])OCC[N+](C)(C)C,-12.096910013008056
CCOC(=O)CC(C)C,3.1367205671564067
CC(C)=CCCC(C)C=O,2.378397900948137
OCC(O)CCl,1.9395192526186185
Cc1ccc(S(=O)(=O)n2cc(B3OC(C)(C)C(C)(C)O3)c3cc(F)cnc32)cc1,-6.721246399047171
CCOc1ccccc1OCC,1.1139433523068367
CCc1ncc(C)[nH]1,-1.2839966563652008
N#Cc1ccc(N=C(N)N)cc1,-6.886056647693163
CCCCCC(CO)Cc1ccccc1,1.0
CCC(C)N,4.434089638417891
CCCCOC(=O)/C=C/C(=O)OCCCC,-0.4907974776688971
CC(=O)c1ccc2c(c1)CCCC2,-0.744727494896694
CNC(C)C,4.575187844927661
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-3.307329300843631
CCO[Si](CCCNC=O)(OCC)OCC,-2.113509274827518
CCC=CCC1C(=O)CCC1CC(=O)OC,-1.1972262747080242
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2[nH]1,-9.962573502059376
NCCCOCCCCOCCCN,-0.958607314841775
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,-3.508638306165728
CC12CCC(C1)C(C)(C)C2O,1.6531159931655668
Nc1cccc(Oc2ccc(-c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,-4.221848749616356
Nc1ccc(OC(F)(F)F)cc1,1.6875289612146345
OCCOc1ccccc1,0.3117538610557542
CC(N)COC(C)(C)OCC(C)N,0.9030899869919436
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,-0.0604807473813814
C=C[Si](O[C@@H](C)C(=O)OCC)(O[C@@H](C)C(=O)OCC)O[C@@H](C)C(=O)OCC,-1.9956786262173567
CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12,-1.1804560644581312
N=C1N=C(N)c2ccccc21,-2.441291429466834
CC(O)COC(C)CO,-0.8696662315049939
Cc1cc(O)c(C)c(C)c1O,-3.0757207139381184
Nc1ncccc1Br,0.255272505103306
